,Ciudad,"(0,0)","(0,1)","(0,2)","(0,3)","(0,4)","(0,5)","(1,0)","(1,1)","(1,2)","(1,3)","(1,4)","(1,5)","(2,0)","(2,1)","(2,2)","(2,3)","(2,4)","(2,5)","(3,0)","(3,1)","(3,2)","(3,3)","(3,4)","(3,5)","(4,0)","(4,1)","(4,2)","(4,3)","(4,4)","(4,5)","(5,0)","(5,1)","(5,2)","(5,3)","(5,4)","(5,5)"
0,CABA,0.015086206896551725,0.03879310344827586,0.008620689655172414,0.017241379310344827,0.04741379310344827,0.0,0.05603448275862069,0.31896551724137934,0.010775862068965518,0.06896551724137931,0.1271551724137931,0.01939655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.004310344827586207,0.05603448275862069,0.004310344827586207,0.03017241379310345,0.023706896551724137,0.010775862068965518,0.017241379310344827,0.05603448275862069,0.0,0.015086206896551725,0.032327586206896554,0.0,0.0021551724137931034,0.015086206896551725,0.0,0.0,0.004310344827586207,0.0
1,CDMX,0.00398406374501992,0.02390438247011952,0.00199203187250996,0.00199203187250996,0.01195219123505976,0.0,0.037848605577689244,0.5139442231075697,0.02390438247011952,0.06772908366533864,0.10956175298804781,0.027888446215139442,0.00199203187250996,0.021912350597609563,0.00398406374501992,0.0,0.0,0.0,0.00199203187250996,0.029880478087649404,0.0,0.00199203187250996,0.00398406374501992,0.00199203187250996,0.00199203187250996,0.0199203187250996,0.0,0.00199203187250996,0.00796812749003984,0.00398406374501992,0.0,0.05179282868525897,0.00597609561752988,0.00597609561752988,0.00398406374501992,0.00398406374501992
2,Santiago de Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37109375,0.0078125,0.05859375,0.1015625,0.01171875,0.0,0.01171875,0.0,0.0,0.00390625,0.0,0.0,0.1015625,0.00390625,0.02734375,0.046875,0.00390625,0.0,0.11328125,0.0234375,0.00390625,0.046875,0.00390625,0.0,0.03125,0.0,0.01171875,0.01171875,0.00390625
3,Montevideo,0.025297619047619048,0.05505952380952381,0.0,0.013392857142857142,0.03125,0.0,0.07291666666666667,0.22172619047619047,0.025297619047619048,0.07738095238095238,0.14136904761904762,0.002976190476190476,0.0,0.001488095238095238,0.0,0.00744047619047619,0.001488095238095238,0.0,0.010416666666666666,0.03422619047619048,0.010416666666666666,0.023809523809523808,0.028273809523809524,0.0,0.02976190476190476,0.0744047619047619,0.004464285714285714,0.03720238095238095,0.052083333333333336,0.0,0.0,0.00744047619047619,0.0,0.0,0.001488095238095238,0.008928571428571428
4,Madrid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42378048780487804,0.027439024390243903,0.06402439024390244,0.11280487804878049,0.018292682926829267,0.0,0.024390243902439025,0.0,0.0,0.009146341463414634,0.0,0.0,0.039634146341463415,0.0,0.018292682926829267,0.021341463414634148,0.0,0.0,0.0701219512195122,0.006097560975609756,0.042682926829268296,0.07621951219512195,0.0,0.0,0.03048780487804878,0.006097560975609756,0.003048780487804878,0.006097560975609756,0.0
5,Sao Paulo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5645756457564576,0.02952029520295203,0.08487084870848709,0.11439114391143912,0.01107011070110701,0.0,0.0036900369003690036,0.007380073800738007,0.0036900369003690036,0.0,0.0,0.0,0.06273062730627306,0.0,0.0036900369003690036,0.007380073800738007,0.0036900369003690036,0.0,0.06273062730627306,0.0036900369003690036,0.014760147601476014,0.01845018450184502,0.0036900369003690036,0.0,0.0,0.0,0.0,0.0,0.0
